id,region,name,category,url,grade,SSLv2.0,SSLv3.0,TLSv1.0,TLSv1.1,TLSv1.2,TLSv1.3,dns_caa,issuer,key_size,key_alg,signature_alg,must_staple,sct,subject,is_valid,cert_chain_trust,beast,heartbleed,poodle,freak,ccs_injection,lucky_minus20,ticket_bleed,bleichenbacher,zombie_poodle,golden_doodle,zero_length_padding_oracle,sleeping_poodle,poodle_tls
342,Schleswig-Holstein,FH für Verwaltung und Dienstleistung Altenholz in Altenholz (Verw-FH),Public,www.fhvd-sh.de,A,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,fhvd-sh.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
345,Berlin,Hertie School of Governance Berlin (U),Private,www.hertie-school.org,A,False,False,False,False,True,True,False,GEANT OV RSA CA 4,4096,RSA,SHA384withRSA,False,True,www.hertie-school.org,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
343,Thüringen,Thüringer FH für öffentliche Verwaltung Gotha (Verw-FH),Public,bildungszentrum.thueringen.de,A,False,False,False,False,True,True,False,GeoTrust EV RSA CA G2,2048,RSA,SHA256withRSA,False,True,innen.thueringen.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
346,Berlin,Steinbeis-H Berlin (U),Private,www.steinbeis-hochschule.de,B,False,False,True,True,True,False,False,R3,4096,RSA,SHA256withRSA,False,True,steinbeis-hochschule.de,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
344,Berlin,Touro College Berlin (FH),Private,www.touroberlin.de,A,False,False,False,False,True,False,False,Starfield Secure Certificate Authority - G2,2048,RSA,SHA256withRSA,False,True,touroberlin.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
347,Hamburg,H für Musik und Theater Hamburg (Kunst-H),Public,www.hfmt-hamburg.de,B,False,False,True,True,True,False,True,Sectigo RSA Organization Validation Secure Server CA,2048,RSA,SHA256withRSA,False,True,www.hfmt-hamburg.de,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
348,Sachsen-Anhalt,H Harz in Halberstadt (FH),Public,www.hs-harz.de,A,False,False,False,False,True,True,False,DFN-Verein Global Issuing CA,2048,RSA,SHA256withRSA,False,True,www.hs-harz.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
350,Baden-Württemberg,Wissenschaftliche H Bierbronnen (U),Private,www.siewerth-akademie.de,A,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,siewerth-akademie.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
349,Baden-Württemberg,U Mannheim,Public,www.uni-mannheim.de,A+,False,False,False,False,True,True,False,R3,4096,RSA,SHA256withRSA,False,True,www.uni-mannheim.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
352,Berlin,Charité - Universitätsmedizin Berlin,Public,www.charite.de,A+,False,False,False,False,True,True,True,Sectigo ECC Organization Validation Secure Server CA,256,EC,SHA256withECDSA,False,True,*.charite.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
355,Hessen,"H der Deutschen Gesetzl. Unfallversicherung, Bad Hersfeld (FH)",Private,www.dguv.de,A,False,False,False,False,True,True,False,Sectigo RSA Organization Validation Secure Server CA,2048,RSA,SHA256withRSA,False,True,*.dguv.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
353,Berlin,German International University Berlin (U),Private,www.giu-berlin.de,B,False,False,True,True,True,False,False,Sectigo RSA Domain Validation Secure Server CA,2048,RSA,SHA256withRSA,False,True,*.giu-berlin.de,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
351,Bayern,Technische Universität Nürnberg,Public,www.utn.de,A,False,False,False,False,True,True,False,GEANT OV RSA CA 4,4096,RSA,SHA384withRSA,False,True,www.utn.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
354,Rheinland-Pfalz,Theol. H Vallendar (Theol. H),Private,www.pthv.de,A,False,False,False,False,True,False,False,Encryption Everywhere DV TLS CA - G1,2048,RSA,SHA256withRSA,False,True,*.pthv.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
356,Hessen,Promotionszentrum Soziale Arbeit,Public,www.promotionszentrum-soziale-arbeit.de,A+,False,False,False,False,True,True,False,GEANT OV RSA CA 4,4096,RSA,SHA384withRSA,False,True,www.h-da.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
358,Sachsen,Hochschule für Telekommunikation Leipzig (FH),Private,www.hft-leipzig.de,A+,False,False,False,False,True,False,False,R3,2048,RSA,SHA256withRSA,False,True,www.hft-leipzig.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
357,Hessen,Promotionszentrum Angewandte Informatik,Public,pzai.de,A,False,False,False,False,True,True,False,GEANT OV RSA CA 4,4096,RSA,SHA384withRSA,False,True,www.h-da.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
359,Sachsen,SRH Berlin University of Applied Sciences in Dresden (FH),Private,www.srh-campus-dresden.de,A+,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,srh-campus-dresden.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
361,Hamburg,"Berufsakademie Nord GmbH, University of Cooperative Education Hamburg (BA)",Private,Studieren-ba-nord.de,A,False,False,False,False,True,True,False,Encryption Everywhere DV TLS CA - G1,2048,RSA,SHA256withRSA,False,True,studieren-ba-nord.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
360,Hamburg,Berufsakademie Hamburg (BA),Private,www.ba-hamburg.de,A,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,www.ba-hamburg.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
362,Hessen,Akademie für Tonkunst Darmstadt,Public,www.akademie-fuer-tonkunst.de,A,False,False,False,False,True,True,False,Starfield Secure Certificate Authority - G2,4096,RSA,SHA256withRSA,False,True,www.akademie-fuer-tonkunst.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
364,Hessen,Brüder-Grimm-Berufsakademie Hanau (BA),Private,www.bg-ba.de,A,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,bg-ba.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
363,Hessen,Berufsakademie Rhein-Main Rödermark (BA),Private,studenten.ba-rm.de,A,False,False,False,False,True,True,False,Starfield Secure Certificate Authority - G2,2048,RSA,SHA256withRSA,False,True,studenten.ba-rm.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
366,Hessen,Dr. Hoch's Konservatorium - Musikakademie Frankfurt am Main,Public,www.dr-hochs.de,A,False,False,False,False,True,True,False,Starfield Secure Certificate Authority - G2,2048,RSA,SHA256withRSA,False,True,www.dr-hochs.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
365,Hessen,Deutsche Berufsakademie Sport und Gesundheit (dba) in Baunatal (BA),Private,www.dba-baunatal.de,A,False,False,False,False,True,False,False,Encryption Everywhere DV TLS CA - G1,2048,RSA,SHA256withRSA,False,True,*.dba-baunatal.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
367,Hessen,Europäische Studienakademie Kälte-Klima-Lüftung (ESaK) Maintal (BA),Private,www.esak.de,A,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,bfs-kaelte-klima.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
368,Hessen,"Hessische Berufsakademie Frankfurt, Studienort Frankfurt (BA)",Private,www.hessische-ba.de,B,False,False,True,True,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,hessische-ba.de,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
370,Hessen,Berufsakademie Fulda,Private,www.ba-fulda.de,B,False,False,True,True,True,False,False,R3,4096,RSA,SHA256withRSA,False,True,www.bu-jordan.de,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
369,Hessen,"Intern. Berufsakademie der F+U Unternehmensgruppe Darmstadt (iba), Studienort Berlin ()",Private,www.ibadual.com,F,False,False,True,True,True,False,False,Sectigo RSA Domain Validation Secure Server CA,2048,RSA,SHA256withRSA,False,True,*.ibadual.com,True,True,True,False,False,False,not vulnerable,vulnerable and insecure,not vulnerable,not vulnerable,not vulnerable,not vulnerable,vulnerable,not vulnerable,not vulnerable
371,Hessen,Wiesbadener Musikakademie (WMA),Public,www.wma-wiesbaden.de,A,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,www.wma-wiesbaden.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
372,Niedersachsen,Berufsakademie Holztechnik Melle (BA),Private,www.ba-melle.de,A+,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,ba-melle.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
373,Niedersachsen,"Berufsakademie für Bankwirtschaft Hannover-Rastede, Studienort Hannover (BA)",Private,www.ba-bankwirtschaft.de,B,False,False,True,True,True,False,False,R3,2048,RSA,SHA256withRSA,False,True,ba-bankwirtschaft.de,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
376,Niedersachsen,Berufsakademie Lüneburg (BA),Private,www.vwa-lueneburg.de,A+,False,False,False,False,True,False,True,Encryption Everywhere DV TLS CA - G1,2048,RSA,SHA256withRSA,False,True,www.vwa-lueneburg.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
375,Niedersachsen,Berufsakademie Göttingen (BA),Private,www.vwa-goettingen.de,A+,False,False,False,False,True,False,True,Encryption Everywhere DV TLS CA - G1,2048,RSA,SHA256withRSA,False,True,www.vwa-goettingen.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
374,Niedersachsen,Berufsakademie für IT und Wirtschaft Oldenburg (BA),Private,www.ibs-ol.de,A,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,www.ibs-ol.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
377,Niedersachsen,Berufsakademie Welfenakademie Braunschweig (BA),Private,welfenakademie.de,A,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,welfenakademie.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
378,Niedersachsen,Berufsakademie Wilhelmshaven (BA),Private,Berufsakademie-wilhelmshaven.de,A+,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,berufsakademie-wilhelmshaven.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
379,Saarland,ASW - Berufsakademie Saarland Neunkirchen (BA),Private,www.asw-berufsakademie.de,A,False,False,False,False,True,True,False,GeoTrust RSA CA 2018,2048,RSA,SHA256withRSA,False,True,asw-berufsakademie.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
380,Saarland,"BA GSS - Berufsakademie für Gesundheits- und Sozialwesen Saarland gGmbH, Saarbrücken (BA)",Private,www.shg-kliniken.de,B,False,False,True,True,True,True,False,GlobalSign RSA OV SSL CA 2018,2048,RSA,SHA256withRSA,False,True,*.shg-kliniken.de,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
381,Saarland,"ISBA gGmbH - Internationale Studien- und Berufsakademie, Saarbrücken (BA)",Private,www.isba-studium.de,B,False,False,True,True,True,False,False,Sectigo RSA Domain Validation Secure Server CA,2048,RSA,SHA256withRSA,False,True,*.isba-studium.de,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
383,Sachsen,"Berufsakademie Sachsen - Staatliche Studienakademie, Studienort Bautzen",Public,www.ba-bautzen.de,A,False,False,False,False,True,False,False,R3,2048,RSA,SHA256withRSA,False,True,account.dssax.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
382,Saarland,"Berufsakademie Heimerer GmbH, Quierschied (BA)",Private,www.heimerer.de,A,False,False,False,False,True,True,False,Starfield Secure Certificate Authority - G2,2048,RSA,SHA256withRSA,False,True,www.heimerer.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
384,Sachsen,"Berufsakademie Sachsen - Staatliche Studienakademie, Studienort Breitenbrunn",Public,www.ba-breitenbrunn.de,A,False,False,False,False,True,False,False,R3,2048,RSA,SHA256withRSA,False,True,account.dssax.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
385,Sachsen,"Berufsakademie Sachsen - Staatliche Studienakademie, Studienort Dresden",Public,www.ba-dresden.de,A,False,False,False,False,True,False,False,R3,2048,RSA,SHA256withRSA,False,True,account.dssax.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
387,Sachsen,"Berufsakademie Sachsen - Staatliche Studienakademie, Studienort Leipzig",Public,www.ba-leipzig.de,A,False,False,False,False,True,False,False,R3,2048,RSA,SHA256withRSA,False,True,account.dssax.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
386,Sachsen,"Berufsakademie Sachsen - Staatliche Studienakademie, Studienort Glauchau",Public,www.ba-glauchau.de,A,False,False,False,False,True,False,True,R3,2048,RSA,SHA256withRSA,False,True,account.dssax.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
388,Sachsen,"Berufsakademie Sachsen - Staatliche Studienakademie, Studienort Riesa",Public,www.ba-riesa.de,A,False,False,False,False,True,False,False,R3,2048,RSA,SHA256withRSA,False,True,account.dssax.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
389,Sachsen,"Berufsakademie Sachsen - Staatliche Studienakademie, Studienort Plauen",Public,www.ba-plauen.de,A,False,False,False,False,True,False,False,R3,2048,RSA,SHA256withRSA,False,True,account.dssax.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
393,Niedersachsen,Polizeiakademie Niedersachsen,Public,www.pa.polizei-nds.de,M,False,False,False,False,False,False,False,,0,,,False,False,,False,False,False,False,False,False,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
392,Baden-Württemberg,Hochschule für Kirchenmusik der Evangelischen Landeskirche in Baden,Private,www.hfk-heidelberg.de,A+,False,False,False,False,True,False,False,R3,4096,RSA,SHA256withRSA,False,True,hfk-heidelberg.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
394,Nordrhein-Westfalen,Hochschule für Finanzen NRW,Public,www.finanzverwaltung.nrw.de,A+,False,False,False,False,True,True,False,Telekom Security ServerID OV Class 2 CA,4096,RSA,SHA256withRSA,False,True,finanzverwaltung.nrw.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
395,Rheinland-Pfalz,Hochschule der Polizei Rheinland-Pfalz,Public,www.polizei.rlp.de,A+,False,False,False,False,True,False,False,Telekom Security ServerID OV Class 2 CA,4096,RSA,SHA256withRSA,False,True,polizei.rlp.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,test failed,test failed,test failed,test failed,not vulnerable
391,Hamburg,Norddeutsche Akademie für Finanzen und Steuerrecht,Public,www.hamburg.de,A,False,False,False,False,True,True,False,GeoTrust RSA CA 2018,2048,RSA,SHA256withRSA,False,True,hamburg.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
390,Niedersachsen,PFH - Private Hochschule Göttingen,Private,www.pfh.de,A+,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,www.pfh.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
396,Baden-Württemberg,Hochschule für Kirchenmusik der Diözese Rottenburg-Stuttgart,Private,www.kirchenmusik-hochschule.org,A,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,www.kirchenmusik-hochschule.org,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
397,Saarland,Fachhochschule der Verwaltung des Saarlandes,Public,www.saarland.de,A+,False,False,False,False,True,False,False,RapidSSL Global TLS RSA4096 SHA256 2022 CA1,4096,RSA,SHA256withRSA,False,True,*.saarland.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
398,Sachsen,Hochschule der Sächsischen Polizei (FH),Public,www.polizei.sachsen.de,A+,False,False,False,False,True,False,False,SwissSign RSA TLS EV ICA 2021 - 1,4096,RSA,SHA256withRSA,False,True,www.polizei.sachsen.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
399,Baden-Württemberg,Hochschule für Kirchenmusik der Evangelischen Landeskirche in Württemberg,Private,www.kirchenmusikhochschule.de,B,False,False,True,True,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,kirchenmusikhochschule.de,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
400,Rheinland-Pfalz,Vinzenz Pallotti University,Private,vp-uni.de,A,False,False,False,False,True,False,False,Encryption Everywhere DV TLS CA - G1,2048,RSA,SHA256withRSA,False,True,*.vp-uni.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
401,Baden-Württemberg,H für jüdische Studien Heidelberg (U),Private,www.hfjs.eu,B,False,False,True,True,True,True,False,GeoTrust Global TLS RSA4096 SHA256 2022 CA1,2048,RSA,SHA256withRSA,False,True,*.hfjs.eu,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
402,Bayern,U der Bundeswehr München (FB Universitätsstudiengänge),Public,www.unibw.de,A+,False,False,False,False,True,True,False,GEANT OV RSA CA 4,4096,RSA,SHA384withRSA,False,True,www.unibw.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
404,Hessen,Theologische H Ewersbach in Dietzhölztal (Theol. H),Private,Th-ewersbach.de,A,False,False,False,False,True,True,False,R3,4096,RSA,SHA256withRSA,False,True,th-ewersbach.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
405,Baden-Württemberg,Internationale Hochschule Liebenzell (FH),Private,Www.ihl.eu,A,False,False,False,False,True,True,False,GTS CA 1P5,2048,RSA,SHA256withRSA,False,True,*.ihl.eu,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
406,Niedersachsen,"Kommunale H für Verwaltung in Niedersachsen, Hannover (Verw-FH)",Private,www.nsi-hsvn.de,A+,False,False,False,False,True,True,False,Starfield Secure Certificate Authority - G2,4096,RSA,SHA256withRSA,False,True,*.nsi-hsvn.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
407,Rheinland-Pfalz,Hochschule der Deutschen Bundesbank Hachenburg (Verw-FH),Public,www.hochschule-bundesbank.de,A+,False,False,False,False,True,True,False,TeleSec ServerPass Class 2 CA,2048,RSA,SHA256withRSA,False,True,hochschule-bundesbank.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
409,Brandenburg,HMU Health and Medical University Potsdam (U),Private,www.health-and-medical-university.de,A+,False,False,False,False,True,True,False,Sectigo RSA Domain Validation Secure Server CA,2048,RSA,SHA256withRSA,False,True,health-and-medical-university.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
408,Baden-Württemberg,Hochschule der Bundesagentur für Arbeit in Mannheim (FH),Public,www.hdba.de,A+,False,False,False,False,True,True,False,Starfield Secure Certificate Authority - G2,4096,RSA,SHA256withRSA,False,True,www.hdba.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
403,Hamburg,Helmut-Schmidt-Universität Hamburg,Public,www.hsu-hh.de,A+,False,False,False,False,True,True,True,Cloudflare Inc RSA CA-2,2048,RSA,SHA256withRSA,False,True,sni.cloudflaressl.com,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,test failed,test failed,test failed,test failed,not vulnerable
410,Nordrhein-Westfalen,"Deutsche Hochschule der Polizei, Münster (U)",Public,www.dhpol.de,A+,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,dhpol.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
411,Bayern,H für Philosophie München (Theol. H),Private,www.hfph.de,B,False,False,True,True,True,False,False,Sectigo RSA Organization Validation Secure Server CA,2048,RSA,SHA256withRSA,False,True,hfph.de,True,True,True,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
413,Hessen,Phil.-Theol. H Frankfurt a.M. (Theol. H),Private,www.sankt-georgen.de,A,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,www.sankt-georgen.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
412,Bayern,Augustana-H Neuendettelsau (Theol. H),Private,www.augustana.de,T,False,False,False,False,True,True,False,Starfield Secure Certificate Authority - G2,2048,RSA,SHA256withRSA,False,True,www.augustana.de,False,False,False,False,False,False,unknown,unknown,unknown,unknown,not vulnerable,not vulnerable,not vulnerable,not vulnerable,unknown
414,Hessen,Theol. Fakultät Fulda (Theol. H),Private,www.thf-fulda.de,A,False,False,False,False,True,False,False,Encryption Everywhere DV TLS CA - G1,2048,RSA,SHA256withRSA,False,True,thf-fulda.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
416,Baden-Württemberg,PH Freiburg i.Br.,Public,www.ph-freiburg.de,A+,False,False,False,False,True,True,True,Sectigo RSA Organization Validation Secure Server CA,2048,RSA,SHA256withRSA,False,True,www.ph-freiburg.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
415,Hessen,Freie Theologische H (FTH) Gießen (Theol. H),Private,Www.fthgiessen.de,A+,False,False,False,False,True,True,False,R3,2048,RSA,SHA256withRSA,False,True,www.fthgiessen.de,True,True,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
417,Baden-Württemberg,PH Heidelberg,Public,www.ph-heidelberg.de,A+,False,False,False,False,True,True,False,DFN-Verein Global Issuing CA,2048,RSA,SHA256withRSA,False,True,www.ph-heidelberg.de,True,False,False,False,False,False,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable,not vulnerable
